"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q_RecaptchaScore","consent_q","attn_1","attn_2","AIPresent_Capability_1","AIPresent_Trust_1","AIPresent_Why","SelfPresent_Capabili_1","SelfPresent_Trust_1","SelfPresent_Why","AIAbsent_Capability_1","AIAbsent_Trust_1","AIAbsent_Why","SelfAbsent_Capabilit_1","SelfAbsent_Trust_1","Absent_Why","AIAdjacent_Capabilit_1","AIAdjacent_Trust_1","AIAdjacent_Why","SelfAdjacent_Capabil_1","SelfAdjacent_Trust_1","SelfAdjacent_Why","AIBaseline_Capabilit_1","AIBaseline_Trust_1","AIBaseline_Why1","SelfBaseline_Capabil_1","SelfBaseline_Trust_1","SelfBaseline_Why","comp_images","AI_Familiarity_1","Visual_Familiarity_1","gender","gender_5_TEXT","age","education","education_8_TEXT","income","FL_7_DO"
"2024-12-13 15:12:06","2024-12-13 15:13:07","0","100","60","1","2024-12-13 15:13:07","R_73rDpfK23yHTDPz","anonymous","EN","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-12-13 15:10:39","2024-12-13 15:13:32","0","100","173","1","2024-12-13 15:13:33","R_3e30cZN2xTkksuV","anonymous","EN","1","1","1","2","","","","","","","","","","","","","","","","100","80","Because I see the robber peering into a window so it my educated guess that I know what he is attempting to do","","","","","","","2","70","32","1","","32","2","","13","Self-BackgroundAdjacentCondition"
"2024-12-13 15:12:39","2024-12-13 15:13:35","0","100","56","1","2024-12-13 15:13:36","R_18J4pwwOFAxN6xA","anonymous","EN","1","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-12-13 15:11:20","2024-12-13 15:13:43","0","100","143","1","2024-12-13 15:13:44","R_1OTBEYXNhXpy775","anonymous","EN","1","1","1","2","","","","100","100","This looks like an intruder or criminal attempting to enter a home and is looking into the window.","","","","","","","","","","","","","","","","","","","2","63","38","2","","62","3","","11","Self-BackgroundPresentCondition"
"2024-12-13 14:58:41","2024-12-13 15:13:46","0","100","905","1","2024-12-13 15:13:47","R_6cATRYlY9jiz3Rj","anonymous","EN","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","91","85","This man is looking in the window and based on his attire, he is up to no good.","2","29","30","1","","33","4","","12","Self-BaselineCondition"
"2024-12-13 15:10:34","2024-12-13 15:13:47","0","100","193","1","2024-12-13 15:13:48","R_3xuCd976IixrihP","anonymous","EN","1","1","1","2","","","","","","","","","","21","30","The window is not that big. Unless the individual is directly in front of the window, most people will not see this person. Judging the image, it seems only a portion of the person is in front of the window so I imagine that they cannot be seen fully.","","","","","","","","","","","","","2","55","24","1","","27","4","","12","Self-BackgroundAbsentCondition"
"2024-12-13 14:58:20","2024-12-13 15:13:48","0","100","927","1","2024-12-13 15:13:48","R_3qQmvwQXEMIfUOx","anonymous","EN","1","1","1","2","","","","","","","97","92","Based on the accuracy of the boxes and labels, the AI system accurately detected each item.","","","","","","","","","","","","","","","","2","66","49","2","","48","4","","11","AI-BackgroundAbsentCondition"
"2024-12-13 15:04:59","2024-12-13 15:13:58","0","100","538","1","2024-12-13 15:13:58","R_1kuO26RbcoC9v5v","anonymous","EN","1","1","1","2","","","","100","99","It is obvioud this person is looking in the window; ther person's clothes and gun give me enough context to know their intention.","","","","","","","","","","","","","","","","","","","2","64","22","2","","45","4","","14","Self-BackgroundPresentCondition"
"2024-12-13 15:04:07","2024-12-13 15:14:04","0","100","596","1","2024-12-13 15:14:04","R_7jcUEgXT0mhDYDk","anonymous","EN","1","1","1","2","","","","","","","51","46","I assume it can infer in which direction a person is looking, by seeing where their eyes arefocusing on. But I doubt it could always accurately identify if a person was looking at or into a specific window either.","","","","","","","","","","","","","","","","2","52","14","1","","40","3","","14","AI-BackgroundAbsentCondition"
"2024-12-13 15:11:23","2024-12-13 15:14:07","0","100","164","1","2024-12-13 15:14:08","R_6YPkuZvG5LiYsPD","anonymous","EN","1","1","1","2","","","","","","","70","75","I think it gives a good sense of positioning based on the locations of the window and the person in relation to the wall.","","","","","","","","","","","","","","","","2","65","55","1","","32","3","","13","AI-BackgroundAbsentCondition"
"2024-12-13 15:11:54","2024-12-13 15:14:20","0","100","145","1","2024-12-13 15:14:20","R_733IDpUopL7IXxf","anonymous","EN","1","1","1","2","","","","","","","","","","","","","89","77","It seemed to accurately lay out what a human can see, so I trust that it can detect the person is looking in the window; however, I'm less confident about its ability to interpret the behavior. ","","","","","","","","","","2","79","0","2","","44","4","","11","AI-BackgroundAdjacentCondition"
"2024-12-13 15:07:24","2024-12-13 15:14:20","0","100","416","1","2024-12-13 15:14:21","R_5rT1unThPLvrqgc","anonymous","EN","1","1","1","2","","","","","","","","","","","","","","","","92","77","The picture appears to be of a man in a mask holding a gun, looking in a window.","","","","","","","2","50","0","2","","80","4","","12","Self-BackgroundAdjacentCondition"
"2024-12-13 15:09:46","2024-12-13 15:14:23","0","100","277","1","2024-12-13 15:14:23","R_3obFEoC2QwSVe3O","anonymous","EN","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","100","97","The way they position their head and have their hand up near a window makes it obvious what is going.","2","76","24","1","","33","4","","14","Self-BaselineCondition"
"2024-12-13 15:12:49","2024-12-13 15:14:25","0","100","95","1","2024-12-13 15:14:26","R_1Y3pWwO0YtHGhLH","anonymous","EN","1","1","1","2","","","","","","","","","","","","","39","40","I'm unsure about this technology, although I believe it is possible.","","","","","","","","","","2","22","25","1","","38","5","","10","AI-BackgroundAdjacentCondition"
"2024-12-13 15:10:41","2024-12-13 15:14:26","0","100","224","1","2024-12-13 15:14:26","R_31SZEYrbrntj2Lk","anonymous","EN","1","1","1","2","82","70","It sees a person and the body position of the person but looking in a window could be a judgement on what they are doing and it is poosible for multiple movements to be interpreted as the same thing by AI vs a person","","","","","","","","","","","","","","","","","","","","","","2","71","26","2","","57","4","","14","AI-BackgroundPresentCondition"
"2024-12-13 15:13:49","2024-12-13 15:14:32","0","100","42","1","2024-12-13 15:14:32","R_3gaUtjhQxaxDBpn","anonymous","EN","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-12-13 15:13:40","2024-12-13 15:14:32","0","100","52","1","2024-12-13 15:14:32","R_40GaFS5jy1cPxqC","anonymous","EN","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-12-13 15:14:13","2024-12-13 15:14:34","0","100","20","1","2024-12-13 15:14:34","R_54DinC6ifQXHdls","anonymous","EN","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-12-13 15:11:54","2024-12-13 15:14:35","0","100","161","1","2024-12-13 15:14:35","R_7CTk4w8uTnQ5nub","anonymous","EN","1","1","1","2","","","","","","","","","","","","","","","","","","","100","71","I've had clueless neighbors look into a window, but I feel like it could pick up weird behavior like this","","","","2","68","12","2","","29","1","","13","AI-BaselineCondition"
"2024-12-13 15:00:29","2024-12-13 15:14:38","0","100","849","1","2024-12-13 15:14:38","R_1RUhjOt9hmSyP57","anonymous","EN","1","1","1","2","","","","","","","50","50","I just feel it's not detailed enough for me to understand","","","","","","","","","","","","","","","","2","100","0","1","","26","1","","15","AI-BackgroundAbsentCondition"
"2024-12-13 15:13:37","2024-12-13 15:14:41","0","100","64","1","2024-12-13 15:14:42","R_5ph8Ngh7mj8Ir4Z","anonymous","EN","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2024-12-13 15:07:54","2024-12-13 15:14:43","0","100","408","1","2024-12-13 15:14:43","R_5j3BYwvloIRJKc9","anonymous","EN","0.8999999761581421","1","1","2","","","","","","","63","40","Ai is indeed a great thing but i do not think it can accurately interpret the behavior of people","","","","","","","","","","","","","","","","2","82","68","1","","23","4","","11","AI-BackgroundAbsentCondition"
"2024-12-13 15:08:47","2024-12-13 15:14:56","0","100","369","1","2024-12-13 15:14:56","R_6c0hTxGj2igseeD","anonymous","EN","1","1","1","2","","","","","","","","","","","","","92","22","Its not able to see the gun. That seems to be pretty important in the example.","","","","","","","","","","2","49","60","1","","31","3","","12","AI-BackgroundAdjacentCondition"
"2024-12-13 15:03:28","2024-12-13 15:15:00","0","100","691","1","2024-12-13 15:15:00","R_11s0Oi1MDFJ1JPr","anonymous","EN","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","100","95","it is obvious that the person is looking in the window from the direction their gaze is set, additionally they are using their hand to try and get a better view. It is also apparent from the image that the person's behavior and intentions are obvious, considering they are holding a weapon and are masking their identity ","2","95","71","2","","28","1","","12","Self-BaselineCondition"
"2024-12-13 15:12:10","2024-12-13 15:15:03","0","100","172","1","2024-12-13 15:15:04","R_1IbKD38FKVk6tal","anonymous","EN","1","1","1","2","95","79","In the photo the person is holding a gun but AI did not detect it. If AI were to detect the gun I woudl be more confident in my answer ","","","","","","","","","","","","","","","","","","","","","","2","92","61","2","","26","3","","10","AI-BackgroundPresentCondition"
"2024-12-13 15:12:25","2024-12-13 15:15:07","0","100","162","1","2024-12-13 15:15:08","R_7oqj6wkyyizXSWl","anonymous","EN","1","1","1","2","","","","","","","","","","","","","","","","96","85","i mean he is leaned up very close to the window and peering in. i would say that is very suspicious.","","","","","","","2","76","18","1","","27","3","","14","Self-BackgroundAdjacentCondition"
"2024-12-13 15:11:05","2024-12-13 15:15:09","0","100","243","1","2024-12-13 15:15:09","R_54Htws4ARhyjumt","anonymous","EN","1","1","1","2","","","","","","","","","","","","","","","","100","85","He is clearly wearing a disguise and looks like a burglar. ","","","","","","","2","40","0","2","","32","4","","11","Self-BackgroundAdjacentCondition"
"2024-12-13 15:12:29","2024-12-13 15:15:09","0","100","159","1","2024-12-13 15:15:09","R_10sFYjylySJgmM9","anonymous","EN","1","1","1","2","","","","90","80","The image shows clearly that the person is looking into the window. It is obvious that he has nefarious intentions. ","","","","","","","","","","","","","","","","","","","2","70","60","1","","23","3","","13","Self-BackgroundPresentCondition"
"2024-12-13 15:01:04","2024-12-13 15:15:10","0","100","845","1","2024-12-13 15:15:10","R_6kqa2H1F92yDaPI","anonymous","EN","1","1","1","2","50","30"," The AI demonstrates basic object detection capabilities but I need more information to assess its ability to accurately interpret human behavior.. ","","","","","","","","","","","","","","","","","","","","","","2","72","62","1","","41","4","","11","AI-BackgroundPresentCondition"
"2024-12-13 15:10:31","2024-12-13 15:15:11","0","100","279","1","2024-12-13 15:15:12","R_3PY5wl4UyM6p65s","anonymous","EN","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","100","75","I can clearly see the window and the person looking into it with their hand over their eyes to block light and see better through the glass. I cannot say that I can accurately interpret behavior of people based on the image, or their appearance, as people are always surprising me.","2","80","0","2","","38","2","","12","Self-BaselineCondition"
"2024-12-13 15:08:28","2024-12-13 15:15:26","0","100","418","1","2024-12-13 15:15:27","R_7ZESB1sXvj2D4Dv","anonymous","EN","1","1","1","2","","","","","","","","","","","","","","","","","","","98","96","because it can see the person clearly and the persons intent.","","","","2","77","5","1","","35","2","","12","AI-BaselineCondition"
"2024-12-13 15:10:42","2024-12-13 15:15:27","0","100","284","1","2024-12-13 15:15:28","R_6emHWOfEyNf6S0L","anonymous","EN","1","1","1","2","","","","","","","88","14","I do not believe the AI can interpret the behavior of the people as it does go into father depth than was is not all being completely seen.","","","","","","","","","","","","","","","","2","89","17","2","","25","4","","14","AI-BackgroundAbsentCondition"
"2024-12-13 15:09:36","2024-12-13 15:15:31","0","100","355","1","2024-12-13 15:15:32","R_1wB10oxRQssOd8Z","anonymous","EN","1","1","1","2","","","","","","","","","","","","","","","","","","","100","88","The man holding the gun is looking into a window.  I cannot tell for sure what his behavior is going to be but it definitely looks like he's about to either rob or kill someone in the home.","","","","2","79","45","2","","67","4","","10","AI-BaselineCondition"
